company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code,id
/company/tungle,Tungle.me,enterprise,CAN,,Montreal,Montreal,/company/blackberry,Blackberry,hardware,CAN,,Waterloo,Waterloo,4/27/11,2011-04,2011-Q2,2011.0,,USD,6691
/company/turbine,Turbine,games_video,USA,MA,Boston,Westwood,/company/warner-bros,Warner Bros.,,USA,CA,Los Angeles,Burbank,4/20/10,2010-04,2010-Q2,2010.0,160000000.0,USD,6692
/company/turbomilk,Turbomilk,other,RUS,,Samara,Samara,/company/parcsis,Parcsis,web,,,unknown,,9/13/11,2011-09,2011-Q3,2011.0,,USD,6693
/company/turin-networks,Turin Networks,,,,unknown,,/company/force10-networks,Force10 Networks,ecommerce,USA,CA,SF Bay,San Jose,1/5/09,2009-01,2009-Q1,2009.0,,USD,6694
/company/turntide,TurnTide,security,,,unknown,,/company/symantec,Symantec,security,USA,CA,SF Bay,Mountain View,7/1/04,2004-07,2004-Q3,2004.0,28000000.0,USD,6695
/company/tushaus-computer-services,Tushaus Computer Services,enterprise,USA,WI,Milwaukee,Milwaukee,/company/dedicated-computing,Dedicated Computing,hardware,USA,WI,Milwaukee,Waukesha,6/21/11,2011-06,2011-Q2,2011.0,,USD,6696
/company/tutch-media-mobile,Tutch Media Mobile,,,,unknown,,/company/buongiorno,Buongiorno,mobile,ITA,,Milan,Milan,1/1/05,2005-01,2005-Q1,2005.0,,USD,6697
/company/tutor,Tutor,education,USA,NY,New York,New York,/company/iac,IAC,news,USA,NY,New York,New York,1/7/13,2013-01,2013-Q1,2013.0,,USD,6698
/company/tutorspree,Tutorspree,education,USA,NY,New York,New York,/company/wyzant-com,WyzAnt.com,web,USA,IL,Chicago,Chicago,1/24/14,2014-01,2014-Q1,2014.0,,USD,6699
/company/tuvox,TuVox,consulting,USA,CA,SF Bay,Cupertino,/company/westinteractive,westinteractive,public_relations,,,unknown,,7/22/10,2010-07,2010-Q3,2010.0,,USD,6700
/company/tv-games-network,TV Games Network,games_video,,,unknown,,/company/betfair,Betfair,web,GBR,,London,London,1/30/09,2009-01,2009-Q1,2009.0,50000000.0,USD,6701
/company/tv-genius,TV Genius,software,GBR,,London,London,/company/red-bee-media,Red Bee Media,other,GBR,,London,London,8/3/11,2011-08,2011-Q3,2011.0,,USD,6702
/company/tvrecaps-com,TvRecaps.com,web,CAN,,Toronto,"Toronto, Ontario",/company/reb-media,Reb Media,,,,unknown,,7/24/12,2012-07,2012-Q3,2012.0,,USD,6703
/company/tvspy-com,TVSpy.com,,,,unknown,,/company/webmediabrands,WebMediaBrands,web,USA,NY,New York,New York,11/17/10,2010-11,2010-Q4,2010.0,,USD,6704
/company/tvtracker-com,TVtracker.com,,USA,CA,Los Angeles,Los Angeles,/company/variety-group,Variety Group,,USA,CA,Los Angeles,Los Angeles,6/7/11,2011-06,2011-Q2,2011.0,,USD,6705
/company/twango,Twango,web,USA,WA,Seattle,Redmond,/company/nokia,Nokia,mobile,FIN,,Finland - Other,,7/1/07,2007-07,2007-Q3,2007.0,96800000.0,USD,6706
/company/twapperkeeper,TwapperKeeper,,USA,,United States - Other,,/company/hootsuite,HootSuite,social,CAN,,Vancouver,Vancouver,9/16/11,2011-09,2011-Q3,2011.0,,USD,6707
/company/tweasy,Tweasy,mobile,CHE,,Switzerland - Other,,/company/swisscom-ag,Swisscom AG,,,,unknown,,4/1/13,2013-04,2013-Q2,2013.0,,USD,6708
/company/tweetbackup,TweetBackup,web,,,unknown,,/company/backupify,Backupify,enterprise,USA,MA,Boston,Cambridge,11/16/10,2010-11,2010-Q4,2010.0,,USD,6709
/company/twenty-first-century-communications,Twenty First Century Communications,,USA,OH,Columbus,Columbus,/company/west-corporation,West Corporation,,USA,NE,Omaha,Omaha,2/1/11,2011-02,2011-Q1,2011.0,,USD,6710
/company/twentysix-new-york,twentysix New York,software,USA,CT,Rocky Hill,Rocky Hill,/company/tallan,Tallan,software,USA,CT,Rocky Hill,Rocky Hill,8/24/10,2010-08,2010-Q3,2010.0,,USD,6711
/company/twhirl,Twhirl,software,,,unknown,,/company/seesmic,Seesmic,web,USA,CA,SF Bay,San Francisco,4/1/08,2008-04,2008-Q2,2008.0,,USD,6712
/company/twingo-systems,Twingo Systems,,,,unknown,,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,3/12/04,2004-03,2004-Q1,2004.0,,USD,6713
/company/twinpoint-consulting-partners,Twinpoint Consulting Partners,consulting,,,unknown,,/company/levementum,Levementum,consulting,USA,AZ,Phoenix,Chandler,4/20/09,2009-04,2009-Q2,2009.0,,USD,6714
/company/twistbox-entertainment,Twistbox Entertainment,games_video,USA,CA,Los Angeles,Sherman Oaks,/company/mandalay-media,Mandalay Media,software,USA,CA,Los Angeles,Los Angeles,2/1/08,2008-02,2008-Q1,2008.0,,USD,6715
/company/twisted-pixel-games,Twisted Pixel Games,games_video,USA,TX,Austin,Austin,/company/microsoft,Microsoft,software,USA,WA,Seattle,Redmond,10/12/11,2011-10,2011-Q4,2011.0,,USD,6716
/company/twittercism,Twittercism,,,,unknown,,/company/webmediabrands,WebMediaBrands,web,USA,NY,New York,New York,2/23/11,2011-02,2011-Q1,2011.0,,USD,6717
/company/twittertise,Twittertise,web,,,unknown,,/company/italk,iTalk,mobile,USA,FL,Fort Lauderdale,Fort Lauderdale,5/10/13,2013-05,2013-Q2,2013.0,,USD,6718
/company/two-datacenter-properties,Two Datacenter Properties,,,,unknown,,/company/digital-realty-trust,Digital Realty Trust,finance,USA,CA,SF Bay,San Francisco,8/19/10,2010-08,2010-Q3,2010.0,,USD,6719
/company/twofish,TwoFish,ecommerce,USA,CA,SF Bay,Redwood City,/company/livegamer,Live Gamer,games_video,USA,NY,New York,New York,8/24/09,2009-08,2009-Q3,2009.0,,USD,6720
/company/txt-polymedia,TXT Polymedia,software,ITA,,Milano,Milano,/company/kit-digital,KIT digital,games_video,CZE,,Prague,Prague,3/16/11,2011-03,2011-Q1,2011.0,34400000.0,USD,6721
/company/txvia,TxVia,finance,USA,NY,New York,New York,/company/google,Google,search,USA,CA,SF Bay,Mountain View,4/2/12,2012-04,2012-Q2,2012.0,,USD,6722
/company/tyco-electronics-wireless-systems,Tyco Electronics Wireless Systems,,,,unknown,,/company/harris,Harris,other,USA,FL,Melbourne,Melbourne,4/16/09,2009-04,2009-Q2,2009.0,675000000.0,USD,6723
/company/typekit,Typekit,web,USA,CA,SF Bay,San Francisco,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,10/3/11,2011-10,2011-Q4,2011.0,,USD,6724
/company/typeplace,Typeplace,,,,unknown,,/company/blosso,blosso,web,,,unknown,,8/26/11,2011-08,2011-Q3,2011.0,,USD,6725
/company/tyrx-pharma,TyRx Pharma,biotech,USA,NJ,Monmouth Junction,Monmouth Junction,/company/medtronic,Medtronic,biotech,USA,MN,Minneapolis,Minneapolis,1/6/14,2014-01,2014-Q1,2014.0,160000000.0,USD,6726
/company/ubalo,Ubalo,,,,unknown,,/company/twitter,Twitter,social,USA,CA,SF Bay,San Francisco,5/9/13,2013-05,2013-Q2,2013.0,,USD,6727
/company/ubertwitter,UberTwitter,web,,,unknown,,/company/ubermedia,UberMedia,web,USA,CA,Los Angeles,Pasadena,1/23/11,2011-01,2011-Q1,2011.0,,USD,6728
/company/ubervu,uberVU,social,GBR,MA,London,London,/company/hootsuite,HootSuite,social,CAN,,Vancouver,Vancouver,1/22/14,2014-01,2014-Q1,2014.0,,USD,6729
/company/ubiquisys,Ubiquisys,mobile,GBR,,Swindon,Swindon,/company/cisco,Cisco,hardware,USA,CA,SF Bay,San Jose,4/3/13,2013-04,2013-Q2,2013.0,310000000.0,USD,6730
/company/ubmatrix,UBmatrix,software,USA,CA,SF Bay,Redwood City,/company/edgar-online,Edgar Online,finance,USA,CT,New York,Norwalk,6/24/10,2010-06,2010-Q2,2010.0,,USD,6731
/company/ubroadcast,ubroadcast,web,,,unknown,,/company/diamond-i-inc,"Diamond I, Inc.",web,,,unknown,,1/28/09,2009-01,2009-Q1,2009.0,,USD,6732
/company/udcast,UDcast,public_relations,FRA,,Sophia Antipolis,Sophia Antipolis,/company/oneaccess,OneAccess,public_relations,FRA,,France - Other,,2/3/11,2011-02,2011-Q1,2011.0,,USD,6733
/company/udcast,UDcast,public_relations,FRA,,Sophia Antipolis,Sophia Antipolis,/company/oneaccess,OneAccess,public_relations,FRA,,France - Other,,2/3/11,2011-02,2011-Q1,2011.0,,USD,6734
/company/udcast,UDcast,public_relations,FRA,,Sophia Antipolis,Sophia Antipolis,/company/oneaccess,OneAccess,public_relations,FRA,,France - Other,,2/3/11,2011-02,2011-Q1,2011.0,,USD,6735
/company/udcast,UDcast,public_relations,FRA,,Sophia Antipolis,Sophia Antipolis,/company/oneaccess,OneAccess,public_relations,FRA,,France - Other,,2/3/11,2011-02,2011-Q1,2011.0,,USD,6736
/company/ugo-entertainment,UGO Entertainment,web,USA,NY,New York,New York,/company/hearstcorporation,Hearst Corporation,web,USA,CA,TBD,,7/1/07,2007-07,2007-Q3,2007.0,85000000.0,USD,6737
/company/uhhmm,Uhhmm,search,,,unknown,,/company/shoutitout,Shoutitout,web,USA,NC,Raleigh-Durham,Henderson,2/19/10,2010-02,2010-Q1,2010.0,50000.0,USD,6738
/company/ulike,ulike,social,FRA,,Paris,paris,/company/lexpress-roularta,L'express Roularta,,,,unknown,,3/31/11,2011-03,2011-Q1,2011.0,,EUR,6739
/company/ulocate-communications,uLocate Communications,software,USA,MA,Boston,Boston,/company/paypal,PayPal,finance,USA,CA,SF Bay,San Jose,1/1/11,2011-01,2011-Q1,2011.0,135000000.0,USD,6740
/company/ulysses-it,Ulysses IT,enterprise,GBR,,Leicester,Leicester,/company/network-integrity-services,Network Integrity Services,enterprise,GBR,,Stockport,"Stockport, Cheshire",3/11/09,2009-03,2009-Q1,2009.0,,USD,6741
/company/umbria,Umbria,web,USA,CO,Denver,Boulder,/company/j-d-power,J.D. Power and Associates,analytics,USA,CA,Los Angeles,Westlake Village,4/1/08,2008-04,2008-Q2,2008.0,,USD,6742
/company/unanimis,Unanimis,advertising,GBR,,London,London,/company/orange,Orange,mobile,ESP,,Madrid,Madrid,8/28/09,2009-08,2009-Q3,2009.0,,USD,6743
/company/unav-microelectronics,uNav Microelectronics,,,,unknown,,/company/qualcomm-atheros,Qualcomm Atheros,hardware,USA,CA,SF Bay,Santa Clara,12/14/07,2007-12,2007-Q4,2007.0,54000000.0,USD,6744
/company/unibar,Unibar,software,,,unknown,,/company/data-systems-international,Data Systems International,software,USA,MO,Kansas City,Kansas City,6/1/09,2009-06,2009-Q2,2009.0,,USD,6745
/company/unibased-systems-architecture,Unibased Systems Architecture,software,USA,MO,Saint Louis,St. Louis,/company/streamline-health-solutions,Streamline Health Solutions,biotech,USA,GA,Atlanta,Atlanta,1/17/14,2014-01,2014-Q1,2014.0,6500000.0,USD,6746
/company/unicorn-solutions,Unicorn Solutions,other,,,unknown,,/company/ibm,IBM,software,USA,NY,New York,Armonk,6/6/06,2006-06,2006-Q2,2006.0,,USD,6747
/company/unidym,Unidym,manufacturing,USA,CA,SF Bay,Menlo Park,/company/wisepower,Wisepower,,KOR,,Seoul,Seoul,1/18/11,2011-01,2011-Q1,2011.0,,USD,6748
/company/unified-communications,Unified Communications,hardware,GBR,,Burton on Trent,Burton on Trent,/company/vodafone,Vodafone,mobile,GBR,,Berkshire,Berkshire,1/16/09,2009-01,2009-Q1,2009.0,,USD,6749
/company/unifund,UniFund,software,USA,NH,Nashua,Nashua,/company/tyler-technologies,Tyler Technologies,software,USA,TX,Dallas,Dallas,3/9/12,2012-03,2012-Q1,2012.0,,USD,6750
/company/unify-group-holdings,Unify Group Holdings,,,,unknown,,/company/roamware,Roamware,mobile,USA,CA,SF Bay,San Jose,11/20/12,2012-11,2012-Q4,2012.0,,USD,6751
/company/unilever,Unilever,other,PAK,,Karachi,Karachi,/company/pinnacle-foods,Pinnacle Foods,hospitality,USA,NJ,Parsippany,Parsippany,10/3/13,2013-10,2013-Q4,2013.0,575000000.0,USD,6752
/company/unipro-systems,UniPro Systems,software,USA,MT,Helena,Helena,/company/cusource,CUsource,enterprise,USA,MT,Great Falls,Great Falls,9/30/08,2008-09,2008-Q3,2008.0,,USD,6753
/company/unique-software-solutions,Unique Software Solutions,,,,unknown,,/company/puresafety,PureSafety,software,USA,TN,Nashville,Franklin,12/30/08,2008-12,2008-Q4,2008.0,,USD,6754
/company/united-domains,United Domains,enterprise,DEU,,Starnberg,Starnberg,/company/united-internet,United Internet,network_hosting,DEU,,Montabur,Montabur,12/12/08,2008-12,2008-Q4,2008.0,45340000.0,USD,6755
/company/united-eway,United eWay,,,,unknown,,/company/truist,Truist,software,USA,DC,Washington DC,Washington,7/16/08,2008-07,2008-Q3,2008.0,,USD,6756
/company/united-memorial-products,United Memorial Products,,,,unknown,,/company/matthews-international-corporation,Matthews International Corporation,,,,unknown,,12/21/09,2009-12,2009-Q4,2009.0,,USD,6757
/company/unitymedia,Unitymedia,public_relations,DEU,,Cologne,Cologne,/company/liberty-global,Liberty Global,network_hosting,USA,CO,Denver,Englewood,1/28/10,2010-01,2010-Q1,2010.0,3000000000.0,USD,6758
/company/univa-ud,Univa UD,software,USA,IL,Chicago,Lisle,/company/univa-ud,Univa UD,software,USA,IL,Chicago,Lisle,10/1/07,2007-10,2007-Q4,2007.0,,USD,6759
/company/universal-microwave,Universal Microwave,mobile,USA,FL,Tampa,Brooksville,/company/rf-micro-devices,RF Micro Devices,semiconductor,USA,NC,Greensboro,Greensboro,1/30/09,2009-01,2009-Q1,2009.0,23200000.0,USD,6760
/company/universal-systems-technology,Universal Systems & Technology,,,,unknown,,/company/lockheed-martin,Lockheed Martin,security,USA,MD,Washington DC,Bethesda,12/24/08,2008-12,2008-Q4,2008.0,,USD,6761
/company/unlock-pr,Unlock PR,advertising,,,unknown,,/company/72andsunny,72andSunny,advertising,USA,CA,Los Angeles,Los Angeles,2/22/10,2010-02,2010-Q1,2010.0,,USD,6762
/company/unltdworld,UnLtdWorld,enterprise,GBR,,London,London,/company/the-guardian,The Guardian,,GBR,,London,London,3/2/11,2011-03,2011-Q1,2011.0,,USD,6763
/company/unmask-parasites,Unmask Parasites,web,,,unknown,,/company/sucuri-llc,Sucuri,security,,,unknown,,9/22/13,2013-09,2013-Q3,2013.0,,USD,6764
/company/unomedical-woundcare-and-ophthalmic-business,Unomedical Woundcare and Ophthalmic Business,biotech,,,unknown,,/company/aspen-surgical,Aspen Surgical,biotech,USA,MI,Caledonia,Caledonia,4/21/09,2009-04,2009-Q2,2009.0,,USD,6765
/company/unomobi-group,UnoMobi Group,mobile,,,unknown,,/company/multiplied-media,Multiplied Media,other,CAN,,Calgary,Calgary,6/1/09,2009-06,2009-Q2,2009.0,,USD,6766
/company/unreal-marketing,UnReal Marketing,,,,unknown,,/company/lsf-interactive,LSF Interactive,advertising,USA,CA,SF Bay,South San Francisco,1/1/10,2010-01,2010-Q1,2010.0,,USD,6767
/company/uns-energy,UNS Energy,cleantech,USA,AZ,Tucson,Tucson,/company/fortis,Fortis,cleantech,CAN,,British Columbia,British Columbia,12/11/13,2013-12,2013-Q4,2013.0,2500000000.0,USD,6768
/company/unsubcentral,UnsubCentral,web,USA,TX,Austin,Austin,/company/datranmedia,Datran Media,advertising,USA,NY,New York,New York,1/1/06,2006-01,2006-Q1,2006.0,10000000.0,USD,6769
/company/unsubscribe-com,Unsubscribe.com,web,USA,CA,Los Angeles,Santa Monica,/company/trustedid,TrustedID,security,USA,CA,SF Bay,Palo Alto,11/15/11,2011-11,2011-Q4,2011.0,,USD,6770
/company/unwrap,unwrap,enterprise,,,unknown,,/company/context-optional,Context Optional,other,USA,CA,SF Bay,San Francisco,6/15/10,2010-06,2010-Q2,2010.0,,USD,6771
/company/unx,UNX,finance,USA,NY,New York,New York,/company/mantara,Mantara,software,USA,NY,New York,New York,5/15/12,2012-05,2012-Q2,2012.0,,USD,6772
/company/upc-solar,UPC Solar,biotech,,,unknown,,/company/recurrent-energy,Recurrent Energy,cleantech,USA,CA,SF Bay,San Francisco,3/18/09,2009-03,2009-Q1,2009.0,,USD,6773
/company/upe-corp,UPE Corp,,,,unknown,,/company/epec-engineered-techniologies,Epec Engineered Techniologies,manufacturing,USA,MA,TBD,New Bedford,9/1/12,2012-09,2012-Q3,2012.0,,USD,6774
/company/upek,UPEK,security,USA,CA,SF Bay,Emeryville,/company/authentec,AuthenTec,semiconductor,USA,FL,Melbourne,Melbourne,9/7/10,2010-09,2010-Q3,2010.0,,USD,6775
/company/uplift-technologies,Uplift Technologies,,CAN,,Dartmouth,"Dartmouth, NS",/company/carex-health-brands,Carex Health Brands,biotech,USA,SD,Sioux Falls,Sioux Falls,6/5/12,2012-06,2012-Q2,2012.0,,USD,6776
/company/upnext,UpNext,mobile,USA,NY,New York,New York City,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,7/2/12,2012-07,2012-Q3,2012.0,,USD,6777
/company/uptake,Uptake,travel,USA,CA,SF Bay,Palo Alto,/company/groupon,Groupon,web,USA,IL,Chicago,Chicago,2/28/12,2012-02,2012-Q1,2012.0,,USD,6778
/company/uptodate,UpToDate,ecommerce,USA,MA,Boston,Waltham,/company/wolters-kluwer,Wolters Kluwer,,NLD,,Netherlands - Other,,9/4/08,2008-09,2008-Q3,2008.0,,USD,6779
/company/urban-escapes,Urban Escapes,other,USA,NY,New York,New York,/company/livingsocial,LivingSocial,ecommerce,USA,DC,Washington DC,Washington D.C.,10/19/10,2010-10,2010-Q4,2010.0,,USD,6780
/company/urbanbite-com,Urbanbite.com,,GBR,,London,London,/company/just-eat-com,Just-Eat.com,hospitality,GBR,,London,London,10/5/11,2011-10,2011-Q4,2011.0,,USD,6781
/company/urbancode,Urbancode,,USA,OH,Cleveland,Cleveland,/company/ibm,IBM,software,USA,NY,New York,Armonk,4/22/13,2013-04,2013-Q2,2013.0,,USD,6782
/company/urbantag,urbantag,web,,,unknown,,/company/tagged,Tagged,social,USA,CA,SF Bay,San Francisco,10/16/12,2012-10,2012-Q4,2012.0,,USD,6783
/company/urchin-software,Urchin Software,software,,,unknown,,/company/google,Google,search,USA,CA,SF Bay,Mountain View,3/29/05,2005-03,2005-Q1,2005.0,,USD,6784
/company/urgent-technology,Urgent Technology,software,GBR,,Buckinghamshire,Buckinghamshire,/company/techniche,Techniche,,AUS,,Toowong,Toowong,5/5/10,2010-05,2010-Q2,2010.0,,USD,6785
/company/us-auto-parts-network,US Auto Parts Network,,,,unknown,,/company/jcwhitney-com,JCWhitney.com,automotive,USA,IL,TBD,LaSalle,8/2/10,2010-08,2010-Q3,2010.0,27500000.0,USD,6786
/company/us-foods,US Foods,,USA,IL,Chicago,Rosemont,/company/sysco,Sysco,hospitality,USA,TX,Houston,Houston,12/9/13,2013-12,2013-Q4,2013.0,3500000000.0,USD,6787
/company/usa-net,USA.NET,,,,unknown,,/company/silversky,Silversky,software,USA,CT,Milford,Milford,8/23/07,2007-08,2007-Q3,2007.0,,USD,6788
/company/userfox,userfox,advertising,USA,CA,SF Bay,San Francisco,/company/adroll-semantic-sugar-inc,AdRoll,advertising,USA,CA,SF Bay,San Francisco,1/23/14,2014-01,2014-Q1,2014.0,,USD,6789
/company/usergrid,Usergrid,software,,,unknown,,/company/apigee,Apigee,enterprise,USA,CA,SF Bay,Palo Alto,1/18/12,2012-01,2012-Q1,2012.0,,USD,6790
/company/userplane,Userplane,enterprise,USA,CA,Los Angeles,Santa Monica,/company/aol,AOL,news,USA,NY,New York,New York,8/14/06,2006-08,2006-Q3,2006.0,40000000.0,USD,6791
/company/usi,USI,,TWN,,"Taiwan, Province of China - Othe",,/company/ase-group,ASE Group,,TWN,,Kaohsiung,Kaohsiung,11/17/09,2009-11,2009-Q4,2009.0,,USD,6792
/company/ussb,USSB,,,,unknown,,/company/directv,DIRECTV,games_video,USA,CA,Los Angeles,El Segundo,12/15/98,1998-12,1998-Q4,1998.0,,USD,6793
/company/top10-com-media,uSwitch Communications Ltd,ecommerce,GBR,,London,London,/company/forward-internet-group,Forward Internet Group,web,GBR,,London,London,12/1/09,2009-12,2009-Q4,2009.0,,USD,6794
/company/top10-com-media,uSwitch Communications Ltd,ecommerce,GBR,,London,London,/company/e-w-scripps,E.W. Scripps,web,USA,OH,Cincinnati,Cincinnati,3/16/06,2006-03,2006-Q1,2006.0,366000000.0,USD,6795
/company/top10-com-media,uSwitch Communications Ltd,ecommerce,GBR,,London,London,/company/top10-com-media,uSwitch Communications Ltd,ecommerce,GBR,,London,London,6/7/11,2011-06,2011-Q2,2011.0,,USD,6796
/company/utc-fire-securitys-telematics-and-fleet-management-business,UTC Fire & Security's telematics and fleet management business,,,,unknown,,/company/telogis,Telogis,enterprise,USA,CA,Los Angeles,Aliso Viejo,11/7/11,2011-11,2011-Q4,2011.0,,USD,6797
/company/uteron-pharma,Uteron Pharma,biotech,BEL,,Liege,Li�ge,/company/watson-pharmaceuticals,Watson Pharmaceuticals,biotech,USA,CA,Los Angeles,Corona,1/23/13,2013-01,2013-Q1,2013.0,,USD,6798
/company/utopy,UTOPY,enterprise,USA,CA,SF Bay,San Francisco,/company/genesys,Genesys,software,USA,CA,SF Bay,Daly City,1/29/13,2013-01,2013-Q1,2013.0,,USD,6799
/company/uwire-com,Uwire.com,web,,,unknown,,/company/palestra,Palestra,web,,,unknown,,4/1/09,2009-04,2009-Q2,2009.0,,USD,6800
/company/uxflip,UXFLIP,mobile,USA,PA,Philadelphia,Philadelphia,/company/artisan-mobile,Artisan Mobile,mobile,USA,PA,Philadelphia,Philadelphia,4/24/12,2012-04,2012-Q2,2012.0,,USD,6801
/company/v-secure-technologies,V - Secure Technologies,,,,unknown,,/company/radware,Radware,,USA,NJ,Mahwah,Mahwah,11/1/05,2005-11,2005-Q4,2005.0,,USD,6802
/company/v-clip-pharmaceuticals,V-Clip Pharmaceuticals,biotech,USA,CA,Los Angeles,Azusa,/company/viral-genetics,Viral Genetics,biotech,USA,CA,Los Angeles,Azusa,11/17/08,2008-11,2008-Q4,2008.0,241000.0,USD,6803
/company/v2green,V2Green,hardware,USA,WA,Seattle,Seattle,/company/gridpoint,GridPoint,cleantech,USA,VA,Washington DC,Arlington,9/23/08,2008-09,2008-Q3,2008.0,,USD,6804
/company/v7n-network,v7n Network,web,,,unknown,,/company/escalate-media,Escalate Media,advertising,USA,IL,Chicago,Chicago,6/20/08,2008-06,2008-Q2,2008.0,220000.0,USD,6805
